transaction_id,customer_name,product_name,category,amount,quantity,sales_date,region,salesperson
289,Customer_855,Mouse,Electronics,176.96,8,2025-03-21 08:06:46.271844,South,Sales_44
290,Customer_997,Monitor,Accessories,114.03,1,2024-08-04 08:06:46.271847,East,Sales_34
291,Customer_736,Mouse,Accessories,514.38,3,2024-09-06 08:06:46.271849,South,Sales_18
292,Customer_225,Laptop,Computing,157.75,5,2025-01-14 08:06:46.271852,East,Sales_24
293,Customer_385,Headphones,Accessories,216.51,6,2025-03-18 08:06:46.271854,South,Sales_13
294,Customer_403,Tablet,Accessories,1627.73,3,2024-07-14 08:06:46.271857,West,Sales_13
295,Customer_638,Monitor,Accessories,87.36,4,2025-01-24 08:06:46.271859,North,Sales_25
296,Customer_130,Mouse,Accessories,1321.3,5,2024-09-24 08:06:46.271862,East,Sales_5
297,Customer_53,Keyboard,Computing,552.39,3,2025-05-25 08:06:46.271864,West,Sales_39
298,Customer_684,Headphones,Accessories,1744.38,4,2025-06-08 08:06:46.271867,North,Sales_29
299,Customer_730,Monitor,Accessories,975.13,5,2025-04-12 08:06:46.271869,North,Sales_44
300,Customer_672,Phone,Electronics,618.1,2,2025-01-12 08:06:46.271872,Central,Sales_46
301,Customer_710,Laptop,Computing,1040.1,9,2025-01-12 08:06:46.271874,Central,Sales_33
302,Customer_416,Laptop,Electronics,770.1,8,2024-09-25 08:06:46.271877,Central,Sales_24
303,Customer_247,Keyboard,Electronics,1132.96,6,2025-04-25 08:06:46.271879,East,Sales_10
304,Customer_836,Mouse,Computing,237.92,3,2024-08-15 08:06:46.271882,East,Sales_25
305,Customer_439,Monitor,Accessories,1994.01,2,2025-06-28 08:06:46.271884,North,Sales_41
306,Customer_203,Headphones,Electronics,856.86,7,2024-09-23 08:06:46.271887,East,Sales_10
307,Customer_184,Mouse,Computing,702.98,8,2024-12-21 08:06:46.271889,North,Sales_39
308,Customer_123,Laptop,Accessories,1423.32,1,2025-06-21 08:06:46.271892,West,Sales_16
309,Customer_401,Mouse,Computing,734.16,6,2025-05-02 08:06:46.271894,South,Sales_28
310,Customer_767,Laptop,Electronics,1668.22,7,2025-06-21 08:06:46.271897,North,Sales_12
311,Customer_294,Mouse,Accessories,914.0,9,2024-10-28 08:06:46.271900,North,Sales_44
312,Customer_280,Keyboard,Accessories,1441.92,3,2024-12-11 08:06:46.271902,West,Sales_32
313,Customer_837,Tablet,Computing,223.83,2,2024-10-24 08:06:46.271905,Central,Sales_29
314,Customer_884,Keyboard,Accessories,1693.78,5,2025-05-25 08:06:46.271907,Central,Sales_45
315,Customer_610,Keyboard,Electronics,1474.08,1,2025-01-20 08:06:46.271910,Central,Sales_27
316,Customer_198,Tablet,Electronics,431.32,6,2025-06-03 08:06:46.271912,North,Sales_26
317,Customer_982,Tablet,Electronics,299.12,9,2025-06-17 08:06:46.271915,North,Sales_3
318,Customer_907,Monitor,Computing,639.42,9,2025-02-17 08:06:46.271917,East,Sales_26
319,Customer_511,Headphones,Accessories,1952.38,7,2024-07-04 08:06:46.271920,East,Sales_39
320,Customer_752,Headphones,Accessories,521.09,7,2024-08-18 08:06:46.271922,South,Sales_1
321,Customer_144,Monitor,Accessories,917.69,8,2024-08-25 08:06:46.271925,South,Sales_35
322,Customer_609,Keyboard,Electronics,69.74,2,2025-01-20 08:06:46.271927,East,Sales_27
323,Customer_201,Keyboard,Accessories,800.48,6,2024-09-26 08:06:46.271930,North,Sales_46
324,Customer_124,Laptop,Electronics,1146.93,5,2024-11-23 08:06:46.271932,West,Sales_4
325,Customer_187,Laptop,Accessories,1906.72,5,2025-03-04 08:06:46.271935,East,Sales_19
326,Customer_326,Headphones,Electronics,1038.3,3,2025-04-17 08:06:46.271937,North,Sales_22
327,Customer_464,Monitor,Accessories,1640.02,3,2024-08-25 08:06:46.271940,East,Sales_6
328,Customer_349,Phone,Computing,1098.78,6,2024-08-11 08:06:46.271942,Central,Sales_9
329,Customer_771,Phone,Computing,91.16,7,2025-04-07 08:06:46.271945,East,Sales_11
330,Customer_660,Monitor,Electronics,636.87,1,2025-03-13 08:06:46.271947,Central,Sales_22
331,Customer_764,Laptop,Electronics,1155.34,3,2025-03-26 08:06:46.271950,North,Sales_47
332,Customer_955,Headphones,Accessories,1901.68,1,2024-09-04 08:06:46.271952,Central,Sales_9
333,Customer_932,Headphones,Accessories,1719.67,3,2024-11-07 08:06:46.271955,East,Sales_29
334,Customer_403,Laptop,Computing,464.43,5,2024-07-23 08:06:46.271957,Central,Sales_43
335,Customer_346,Phone,Accessories,448.02,9,2025-03-15 08:06:46.271960,West,Sales_10
336,Customer_963,Mouse,Electronics,410.33,3,2025-04-05 08:06:46.271962,Central,Sales_34
337,Customer_511,Mouse,Electronics,1845.77,9,2025-02-15 08:06:46.271965,Central,Sales_31
338,Customer_147,Laptop,Electronics,1706.81,1,2025-02-19 08:06:46.271967,South,Sales_22
339,Customer_148,Mouse,Electronics,1552.02,6,2025-06-22 08:06:46.271970,West,Sales_46
340,Customer_864,Tablet,Electronics,791.54,9,2024-11-02 08:06:46.271972,North,Sales_4
341,Customer_711,Monitor,Computing,1013.72,5,2025-01-03 08:06:46.271975,Central,Sales_2
342,Customer_820,Monitor,Computing,934.02,2,2024-12-21 08:06:46.271977,West,Sales_5
343,Customer_489,Laptop,Electronics,514.26,5,2024-07-07 08:06:46.271980,North,Sales_46
344,Customer_929,Keyboard,Accessories,1015.01,1,2025-03-04 08:06:46.271983,West,Sales_15
345,Customer_936,Phone,Electronics,70.69,9,2025-05-12 08:06:46.271998,South,Sales_19
346,Customer_640,Laptop,Computing,272.3,9,2024-07-13 08:06:46.272001,North,Sales_38
347,Customer_551,Mouse,Electronics,1774.31,6,2025-01-12 08:06:46.272004,North,Sales_15
348,Customer_338,Phone,Computing,1505.84,9,2025-01-06 08:06:46.272006,Central,Sales_46
349,Customer_872,Keyboard,Computing,851.51,3,2024-09-14 08:06:46.272009,East,Sales_8
350,Customer_641,Mouse,Electronics,1039.13,4,2025-05-06 08:06:46.272012,North,Sales_20
351,Customer_779,Headphones,Electronics,746.3,6,2025-05-11 08:06:46.272014,North,Sales_12
352,Customer_988,Tablet,Accessories,1484.15,4,2024-10-20 08:06:46.272017,South,Sales_4
353,Customer_953,Mouse,Computing,1570.53,1,2024-11-01 08:06:46.272019,South,Sales_38
354,Customer_473,Tablet,Accessories,1528.94,7,2025-02-05 08:06:46.272022,South,Sales_43
355,Customer_946,Phone,Electronics,1448.0,5,2024-09-23 08:06:46.272024,Central,Sales_39
356,Customer_151,Tablet,Computing,416.96,8,2025-06-18 08:06:46.272027,North,Sales_36
357,Customer_415,Phone,Accessories,682.56,9,2025-01-09 08:06:46.272030,South,Sales_15
358,Customer_990,Phone,Accessories,944.99,5,2025-06-06 08:06:46.272032,South,Sales_1
359,Customer_298,Phone,Accessories,668.28,8,2025-02-25 08:06:46.272035,West,Sales_31
360,Customer_611,Phone,Electronics,1512.33,1,2024-11-23 08:06:46.272037,West,Sales_9
361,Customer_263,Phone,Electronics,665.41,1,2024-11-02 08:06:46.272040,South,Sales_23
362,Customer_764,Mouse,Electronics,285.08,7,2024-07-15 08:06:46.272042,Central,Sales_26
363,Customer_144,Phone,Computing,804.09,6,2024-11-08 08:06:46.272045,East,Sales_40
364,Customer_346,Mouse,Electronics,1960.03,5,2024-11-14 08:06:46.272047,West,Sales_44
365,Customer_624,Phone,Computing,459.5,5,2024-08-12 08:06:46.272050,West,Sales_39
366,Customer_572,Tablet,Accessories,1228.2,9,2025-04-03 08:06:46.272052,North,Sales_18
367,Customer_881,Headphones,Accessories,871.62,1,2025-07-01 08:06:46.272055,North,Sales_33
368,Customer_2,Phone,Electronics,151.34,8,2025-04-14 08:06:46.272057,South,Sales_41
369,Customer_897,Keyboard,Accessories,980.87,2,2025-05-21 08:06:46.272060,North,Sales_39
370,Customer_304,Phone,Electronics,1407.31,7,2025-01-30 08:06:46.272062,North,Sales_14
371,Customer_254,Phone,Computing,1031.31,6,2025-06-10 08:06:46.272065,East,Sales_1
372,Customer_652,Tablet,Accessories,1745.49,2,2025-03-27 08:06:46.272067,Central,Sales_13
373,Customer_453,Monitor,Electronics,584.98,3,2025-01-14 08:06:46.272070,South,Sales_15
374,Customer_37,Tablet,Accessories,181.64,4,2025-02-06 08:06:46.272072,East,Sales_37
375,Customer_160,Keyboard,Accessories,1873.77,7,2025-03-03 08:06:46.272075,South,Sales_5
376,Customer_9,Monitor,Electronics,762.61,8,2025-03-14 08:06:46.272078,Central,Sales_14
377,Customer_233,Laptop,Accessories,1157.05,2,2025-02-24 08:06:46.272080,South,Sales_14
378,Customer_99,Laptop,Accessories,1586.09,8,2025-04-27 08:06:46.272083,North,Sales_46
379,Customer_659,Keyboard,Accessories,655.38,9,2024-07-22 08:06:46.272085,Central,Sales_5
380,Customer_816,Tablet,Accessories,1435.17,7,2024-08-22 08:06:46.272088,East,Sales_11
381,Customer_208,Mouse,Computing,279.48,1,2024-11-29 08:06:46.272090,East,Sales_32
382,Customer_131,Keyboard,Accessories,589.67,6,2025-03-30 08:06:46.272093,West,Sales_5
383,Customer_404,Headphones,Accessories,297.97,8,2025-02-09 08:06:46.272096,East,Sales_36
384,Customer_152,Monitor,Electronics,1624.35,5,2025-06-01 08:06:46.272098,West,Sales_15
385,Customer_54,Monitor,Computing,453.07,2,2024-09-21 08:06:46.272101,North,Sales_7
386,Customer_120,Phone,Electronics,1437.63,5,2025-06-29 08:06:46.272103,East,Sales_5
387,Customer_673,Laptop,Electronics,1887.16,8,2025-03-08 08:06:46.272106,Central,Sales_30
388,Customer_920,Monitor,Electronics,1060.27,2,2025-02-14 08:06:46.272108,West,Sales_15
389,Customer_628,Keyboard,Computing,1084.66,1,2024-11-16 08:06:46.272111,East,Sales_30
390,Customer_587,Monitor,Electronics,927.46,4,2025-01-25 08:06:46.272113,North,Sales_14
391,Customer_625,Keyboard,Electronics,658.52,4,2024-09-13 08:06:46.272116,Central,Sales_24
392,Customer_968,Mouse,Electronics,956.55,9,2024-10-28 08:06:46.272118,Central,Sales_24
393,Customer_420,Phone,Accessories,1209.59,3,2024-10-04 08:06:46.272121,North,Sales_35
394,Customer_422,Laptop,Electronics,1972.12,4,2024-12-30 08:06:46.272123,East,Sales_5
395,Customer_104,Monitor,Computing,1876.15,3,2024-07-04 08:06:46.272126,South,Sales_12
396,Customer_852,Keyboard,Computing,1725.68,2,2025-05-25 08:06:46.272128,East,Sales_20
397,Customer_254,Tablet,Accessories,1779.37,4,2024-11-22 08:06:46.272131,West,Sales_46
398,Customer_227,Laptop,Computing,941.02,8,2025-02-02 08:06:46.272133,West,Sales_5
399,Customer_112,Mouse,Computing,1318.31,1,2025-02-14 08:06:46.272136,East,Sales_36
400,Customer_510,Keyboard,Accessories,1791.18,8,2025-02-26 08:06:46.272138,West,Sales_21
401,Customer_473,Headphones,Electronics,791.97,8,2024-07-18 08:06:46.272141,South,Sales_48
402,Customer_99,Headphones,Accessories,1923.91,3,2025-02-07 08:06:46.272144,South,Sales_39
403,Customer_153,Phone,Electronics,837.41,6,2024-09-22 08:06:46.272146,Central,Sales_3
404,Customer_861,Phone,Electronics,1206.15,4,2024-11-28 08:06:46.272149,West,Sales_29
405,Customer_914,Mouse,Computing,1422.51,1,2024-11-26 08:06:46.272151,East,Sales_25
406,Customer_896,Mouse,Accessories,1901.68,1,2025-02-09 08:06:46.272154,Central,Sales_27
407,Customer_878,Phone,Computing,496.79,5,2024-08-09 08:06:46.272156,South,Sales_36
408,Customer_338,Monitor,Computing,1494.8,8,2024-09-30 08:06:46.272159,Central,Sales_22
409,Customer_706,Monitor,Electronics,1046.42,1,2024-11-04 08:06:46.272161,North,Sales_38
410,Customer_822,Keyboard,Computing,544.43,2,2025-05-05 08:06:46.272164,West,Sales_35
411,Customer_163,Tablet,Accessories,1555.45,7,2025-03-28 08:06:46.272166,East,Sales_1
412,Customer_720,Keyboard,Computing,1108.92,8,2024-08-07 08:06:46.272169,South,Sales_3
413,Customer_957,Tablet,Computing,1325.34,3,2025-01-04 08:06:46.272172,Central,Sales_24
414,Customer_681,Mouse,Electronics,652.57,8,2025-03-12 08:06:46.272174,East,Sales_8
415,Customer_996,Laptop,Accessories,967.74,1,2025-03-23 08:06:46.272177,West,Sales_48
416,Customer_161,Keyboard,Computing,1238.53,9,2024-08-02 08:06:46.272179,East,Sales_39
417,Customer_580,Keyboard,Electronics,815.77,2,2024-08-19 08:06:46.272182,West,Sales_18
418,Customer_801,Tablet,Computing,404.76,2,2025-05-08 08:06:46.272184,West,Sales_41
419,Customer_398,Mouse,Accessories,1923.66,4,2024-09-22 08:06:46.272187,West,Sales_3
420,Customer_277,Mouse,Computing,1027.82,3,2025-02-25 08:06:46.272189,Central,Sales_18
421,Customer_816,Headphones,Computing,1470.5,4,2024-08-23 08:06:46.272193,West,Sales_16
422,Customer_916,Tablet,Electronics,827.98,6,2025-04-09 08:06:46.272195,East,Sales_32
423,Customer_504,Mouse,Computing,716.71,7,2024-12-16 08:06:46.272198,North,Sales_1
424,Customer_896,Phone,Electronics,820.26,5,2025-04-24 08:06:46.272200,East,Sales_26
425,Customer_392,Monitor,Accessories,824.3,2,2024-07-24 08:06:46.272203,Central,Sales_48
426,Customer_135,Headphones,Computing,1092.92,3,2025-03-28 08:06:46.272205,West,Sales_12
427,Customer_195,Phone,Accessories,1091.51,3,2024-09-07 08:06:46.272208,North,Sales_38
428,Customer_401,Laptop,Accessories,999.34,5,2025-01-09 08:06:46.272210,Central,Sales_21
429,Customer_640,Keyboard,Computing,278.22,5,2024-11-13 08:06:46.272215,South,Sales_41
430,Customer_33,Headphones,Electronics,997.19,4,2025-04-20 08:06:46.272218,South,Sales_13
431,Customer_688,Laptop,Accessories,346.52,8,2025-02-11 08:06:46.272220,South,Sales_12
432,Customer_460,Keyboard,Accessories,261.01,6,2025-06-11 08:06:46.272223,North,Sales_13
433,Customer_955,Monitor,Computing,1865.96,6,2025-01-04 08:06:46.272225,East,Sales_18
434,Customer_883,Mouse,Computing,1213.85,1,2025-05-20 08:06:46.272228,North,Sales_19
435,Customer_470,Phone,Computing,1322.39,6,2025-04-03 08:06:46.272230,North,Sales_19
436,Customer_375,Tablet,Computing,809.57,3,2024-10-08 08:06:46.272233,North,Sales_6
437,Customer_22,Phone,Computing,1818.87,6,2025-05-31 08:06:46.272236,South,Sales_48
438,Customer_750,Monitor,Computing,1279.48,6,2025-01-19 08:06:46.272238,East,Sales_7
439,Customer_670,Laptop,Electronics,1540.65,2,2025-04-25 08:06:46.272241,North,Sales_7
440,Customer_38,Tablet,Accessories,743.44,1,2024-07-05 08:06:46.272243,East,Sales_28
441,Customer_230,Mouse,Electronics,1920.42,3,2024-12-20 08:06:46.272246,West,Sales_28
442,Customer_365,Monitor,Electronics,1642.72,5,2025-02-21 08:06:46.272248,North,Sales_19
443,Customer_563,Tablet,Computing,1709.36,4,2024-10-30 08:06:46.272251,North,Sales_16
444,Customer_438,Monitor,Accessories,352.67,7,2025-01-17 08:06:46.272253,North,Sales_17
445,Customer_776,Monitor,Electronics,549.22,4,2024-09-30 08:06:46.272255,West,Sales_22
446,Customer_283,Mouse,Computing,578.4,8,2025-01-29 08:06:46.272258,West,Sales_19
447,Customer_27,Headphones,Computing,549.11,7,2025-06-11 08:06:46.272261,South,Sales_48
448,Customer_226,Keyboard,Accessories,1712.26,9,2024-12-16 08:06:46.272263,Central,Sales_29
449,Customer_277,Tablet,Electronics,73.45,1,2024-10-02 08:06:46.272266,East,Sales_48
450,Customer_798,Mouse,Electronics,161.44,5,2025-05-15 08:06:46.272268,Central,Sales_19
451,Customer_609,Monitor,Electronics,555.09,4,2024-12-30 08:06:46.272271,North,Sales_47
452,Customer_284,Mouse,Computing,407.75,6,2025-06-14 08:06:46.272273,North,Sales_35
453,Customer_879,Headphones,Accessories,471.4,1,2025-03-10 08:06:46.272276,South,Sales_47
454,Customer_960,Keyboard,Accessories,1597.91,6,2025-04-03 08:06:46.272278,Central,Sales_25
455,Customer_481,Phone,Electronics,1130.62,1,2024-07-20 08:06:46.272281,North,Sales_48
456,Customer_453,Tablet,Computing,21.48,1,2024-07-30 08:06:46.272283,Central,Sales_20
457,Customer_829,Keyboard,Electronics,864.35,8,2025-05-12 08:06:46.272286,South,Sales_37
458,Customer_816,Laptop,Accessories,821.69,2,2025-03-03 08:06:46.272289,Central,Sales_19
459,Customer_659,Tablet,Computing,236.75,6,2024-07-28 08:06:46.272291,East,Sales_42
460,Customer_516,Keyboard,Electronics,1355.52,6,2024-07-31 08:06:46.272294,South,Sales_13
461,Customer_547,Monitor,Electronics,1407.17,6,2024-10-12 08:06:46.272296,Central,Sales_47
462,Customer_192,Tablet,Computing,1444.58,8,2025-06-30 08:06:46.272299,North,Sales_12
463,Customer_49,Tablet,Accessories,1459.66,4,2025-01-16 08:06:46.272301,West,Sales_49
464,Customer_512,Mouse,Computing,10.11,3,2024-09-26 08:06:46.272304,West,Sales_15
465,Customer_17,Monitor,Electronics,1908.3,6,2024-09-17 08:06:46.272307,South,Sales_4
466,Customer_172,Laptop,Electronics,1630.28,4,2025-04-22 08:06:46.272309,West,Sales_15
467,Customer_220,Phone,Electronics,1808.92,2,2025-02-17 08:06:46.272312,East,Sales_17
468,Customer_158,Headphones,Electronics,41.13,6,2024-07-31 08:06:46.272314,South,Sales_27
469,Customer_477,Keyboard,Accessories,1868.38,5,2024-10-21 08:06:46.272317,North,Sales_11
470,Customer_46,Mouse,Accessories,1621.48,9,2025-02-13 08:06:46.272319,North,Sales_23
471,Customer_373,Keyboard,Electronics,1676.07,6,2024-12-08 08:06:46.272322,South,Sales_15
472,Customer_518,Laptop,Accessories,195.64,3,2024-10-17 08:06:46.272324,West,Sales_31
473,Customer_99,Laptop,Accessories,1480.17,5,2024-10-14 08:06:46.272327,West,Sales_26
474,Customer_892,Tablet,Accessories,1920.23,8,2024-10-06 08:06:46.272329,North,Sales_7
475,Customer_745,Headphones,Electronics,1360.31,9,2025-05-27 08:06:46.272332,East,Sales_13
476,Customer_37,Laptop,Computing,1145.42,8,2024-12-13 08:06:46.272334,West,Sales_13
477,Customer_280,Keyboard,Computing,1891.8,3,2024-11-22 08:06:46.272337,East,Sales_20
478,Customer_349,Monitor,Computing,891.44,9,2024-07-22 08:06:46.272339,West,Sales_34
479,Customer_497,Monitor,Electronics,1202.59,3,2025-05-13 08:06:46.272342,South,Sales_10
480,Customer_302,Tablet,Accessories,957.91,8,2025-04-14 08:06:46.272344,Central,Sales_37
481,Customer_181,Phone,Accessories,1866.36,9,2024-07-13 08:06:46.272347,North,Sales_27
482,Customer_607,Keyboard,Electronics,161.41,7,2024-12-05 08:06:46.272349,South,Sales_34
483,Customer_99,Keyboard,Electronics,1007.23,4,2025-06-27 08:06:46.272352,West,Sales_36
484,Customer_700,Laptop,Computing,1377.04,9,2024-07-06 08:06:46.272354,North,Sales_16
485,Customer_993,Headphones,Computing,1585.89,3,2025-05-20 08:06:46.272357,Central,Sales_21
486,Customer_116,Keyboard,Electronics,1170.21,3,2024-08-23 08:06:46.272359,Central,Sales_16
487,Customer_191,Mouse,Computing,1818.75,2,2024-09-30 08:06:46.272362,West,Sales_17
488,Customer_253,Phone,Accessories,1884.56,3,2024-10-18 08:06:46.272364,North,Sales_15
489,Customer_981,Laptop,Electronics,138.0,1,2025-02-12 08:06:46.272367,West,Sales_13
490,Customer_928,Mouse,Electronics,810.72,4,2024-10-19 08:06:46.272369,Central,Sales_33
491,Customer_983,Tablet,Accessories,56.68,8,2024-09-22 08:06:46.272372,South,Sales_5
492,Customer_161,Monitor,Accessories,665.54,5,2025-05-28 08:06:46.272375,South,Sales_27
493,Customer_256,Tablet,Accessories,1078.37,2,2025-05-20 08:06:46.272377,East,Sales_1
494,Customer_323,Monitor,Computing,1822.48,3,2025-03-06 08:06:46.272379,Central,Sales_44
495,Customer_128,Tablet,Electronics,1694.64,1,2025-05-19 08:06:46.272382,Central,Sales_30
496,Customer_18,Keyboard,Computing,263.72,2,2025-02-14 08:06:46.272385,West,Sales_23
497,Customer_793,Mouse,Accessories,195.13,1,2025-05-12 08:06:46.272387,East,Sales_15
498,Customer_735,Monitor,Computing,1182.64,2,2024-09-06 08:06:46.272390,East,Sales_36
499,Customer_566,Laptop,Accessories,1068.91,3,2024-09-19 08:06:46.272392,North,Sales_19
500,Customer_570,Mouse,Computing,540.09,1,2024-10-03 08:06:46.272395,West,Sales_30
501,Customer_323,Laptop,Computing,1799.91,9,2024-10-08 08:06:46.272397,South,Sales_16
502,Customer_872,Mouse,Accessories,1855.46,5,2024-09-28 08:06:46.272400,North,Sales_18
503,Customer_686,Mouse,Computing,811.2,8,2025-05-03 08:06:46.272402,East,Sales_26
504,Customer_792,Tablet,Electronics,1781.7,5,2025-05-11 08:06:46.272405,South,Sales_17
505,Customer_626,Monitor,Computing,774.06,8,2025-04-26 08:06:46.272408,Central,Sales_11
506,Customer_288,Monitor,Computing,1476.27,7,2024-11-04 08:06:46.272410,West,Sales_45
507,Customer_943,Headphones,Electronics,957.13,4,2024-10-07 08:06:46.272413,East,Sales_29
508,Customer_854,Mouse,Accessories,253.94,7,2024-10-25 08:06:46.272415,Central,Sales_9
509,Customer_663,Keyboard,Electronics,1856.59,6,2024-07-15 08:06:46.272418,East,Sales_49
510,Customer_962,Keyboard,Computing,913.65,3,2024-09-23 08:06:46.272420,South,Sales_17
511,Customer_639,Laptop,Accessories,1471.63,9,2024-07-18 08:06:46.272423,North,Sales_27
512,Customer_155,Laptop,Computing,740.68,9,2025-04-24 08:06:46.272425,South,Sales_37
513,Customer_490,Tablet,Computing,47.57,5,2024-08-15 08:06:46.272428,West,Sales_22
514,Customer_386,Mouse,Electronics,210.06,8,2025-03-26 08:06:46.272433,West,Sales_8
515,Customer_986,Laptop,Electronics,997.48,7,2025-05-04 08:06:46.272436,East,Sales_3
516,Customer_785,Laptop,Accessories,1383.03,9,2025-03-23 08:06:46.272438,South,Sales_38
517,Customer_104,Phone,Accessories,676.12,7,2025-03-07 08:06:46.272441,North,Sales_35
518,Customer_929,Mouse,Accessories,1394.02,4,2025-06-17 08:06:46.272443,West,Sales_32
