sku,product_name,warehouse,stock_level,reorder_point,supplier,cost_price,last_updated
SKU_000288,Tool Y,WH_002,480,28,Supplier_12,111.79,2025-06-26 22:06:46.324389
SKU_000289,Gadget X,WH_004,844,63,Supplier_11,359.78,2025-07-01 21:06:46.324391
SKU_000290,Gadget X,WH_004,179,10,Supplier_10,355.36,2025-06-27 05:06:46.324394
SKU_000291,Tool Y,WH_001,595,22,Supplier_8,300.58,2025-07-03 01:06:46.324397
SKU_000292,Tool Y,WH_003,309,59,Supplier_15,309.08,2025-07-01 11:06:46.324399
SKU_000293,Widget A,WH_003,936,62,Supplier_18,303.92,2025-06-29 05:06:46.324402
SKU_000294,Gadget X,WH_002,425,51,Supplier_13,183.25,2025-07-01 05:06:46.324405
SKU_000295,Tool Y,WH_003,485,34,Supplier_16,469.02,2025-07-02 07:06:46.324408
SKU_000296,Widget B,WH_002,661,53,Supplier_13,242.24,2025-07-01 22:06:46.324410
SKU_000297,Widget B,WH_004,38,70,Supplier_4,15.06,2025-06-27 22:06:46.324413
SKU_000298,Gadget X,WH_002,278,90,Supplier_11,177.44,2025-06-28 06:06:46.324416
SKU_000299,Widget B,WH_001,815,99,Supplier_19,69.49,2025-06-27 21:06:46.324418
SKU_000300,Widget A,WH_002,624,30,Supplier_8,184.87,2025-06-30 19:06:46.324421
SKU_000301,Gadget X,WH_002,375,60,Supplier_10,306.09,2025-06-30 17:06:46.324424
SKU_000302,Tool Y,WH_001,928,85,Supplier_12,16.22,2025-06-27 06:06:46.324427
SKU_000303,Widget B,WH_001,638,89,Supplier_11,435.75,2025-06-29 23:06:46.324429
SKU_000304,Widget A,WH_003,40,61,Supplier_4,307.1,2025-07-02 19:06:46.324432
SKU_000305,Tool Y,WH_004,669,72,Supplier_19,151.21,2025-07-02 19:06:46.324435
SKU_000306,Device Z,WH_004,717,93,Supplier_10,159.05,2025-07-01 03:06:46.324438
SKU_000307,Widget A,WH_001,46,63,Supplier_15,235.51,2025-06-26 20:06:46.324440
SKU_000308,Widget B,WH_004,483,19,Supplier_13,127.81,2025-06-27 22:06:46.324443
SKU_000309,Widget A,WH_002,184,96,Supplier_13,7.15,2025-06-29 07:06:46.324446
SKU_000310,Device Z,WH_004,71,68,Supplier_18,18.15,2025-06-29 01:06:46.324449
SKU_000311,Device Z,WH_001,568,17,Supplier_7,182.08,2025-07-03 04:06:46.324452
SKU_000312,Widget A,WH_004,750,60,Supplier_14,66.49,2025-07-03 04:06:46.324454
SKU_000313,Tool Y,WH_001,573,14,Supplier_5,16.07,2025-06-28 12:06:46.324457
SKU_000314,Tool Y,WH_003,341,85,Supplier_9,430.34,2025-07-01 12:06:46.324460
SKU_000315,Device Z,WH_001,568,51,Supplier_17,140.7,2025-06-28 13:06:46.324463
SKU_000316,Gadget X,WH_002,963,87,Supplier_5,254.05,2025-07-01 06:06:46.324466
SKU_000317,Gadget X,WH_002,242,21,Supplier_16,93.81,2025-07-02 20:06:46.324469
SKU_000318,Tool Y,WH_002,994,33,Supplier_9,28.13,2025-06-30 08:06:46.324471
SKU_000319,Gadget X,WH_001,327,54,Supplier_17,373.71,2025-06-30 13:06:46.324474
SKU_000320,Tool Y,WH_001,993,62,Supplier_18,66.85,2025-06-30 12:06:46.324477
SKU_000321,Widget B,WH_002,635,62,Supplier_3,17.73,2025-06-27 18:06:46.324479
SKU_000322,Tool Y,WH_004,981,26,Supplier_5,295.68,2025-06-29 13:06:46.324482
SKU_000323,Widget B,WH_001,152,74,Supplier_17,11.67,2025-06-29 01:06:46.324485
SKU_000324,Device Z,WH_004,254,67,Supplier_4,220.96,2025-06-30 03:06:46.324488
SKU_000325,Gadget X,WH_003,728,46,Supplier_4,147.97,2025-06-29 03:06:46.324490
SKU_000326,Device Z,WH_003,423,84,Supplier_7,163.11,2025-07-03 04:06:46.324493
SKU_000327,Widget A,WH_003,231,51,Supplier_8,6.93,2025-07-01 09:06:46.324496
SKU_000328,Widget A,WH_003,528,79,Supplier_2,482.35,2025-06-28 06:06:46.324498
SKU_000329,Device Z,WH_002,591,88,Supplier_10,260.9,2025-06-29 13:06:46.324501
SKU_000330,Tool Y,WH_001,495,49,Supplier_5,288.39,2025-06-27 17:06:46.324504
SKU_000331,Tool Y,WH_003,175,32,Supplier_17,334.73,2025-06-27 04:06:46.324507
SKU_000332,Gadget X,WH_002,550,32,Supplier_7,399.77,2025-06-29 17:06:46.324509
SKU_000333,Device Z,WH_003,142,58,Supplier_2,305.92,2025-06-28 11:06:46.324512
SKU_000334,Widget A,WH_001,16,85,Supplier_6,382.29,2025-07-02 09:06:46.324515
SKU_000335,Device Z,WH_003,248,16,Supplier_10,227.12,2025-06-27 12:06:46.324517
SKU_000336,Device Z,WH_003,34,46,Supplier_9,188.78,2025-06-28 16:06:46.324520
SKU_000337,Gadget X,WH_004,800,25,Supplier_5,412.45,2025-06-27 10:06:46.324523
SKU_000338,Tool Y,WH_004,999,47,Supplier_3,433.33,2025-06-28 19:06:46.324526
SKU_000339,Widget A,WH_004,998,49,Supplier_11,73.21,2025-06-29 16:06:46.324528
SKU_000340,Gadget X,WH_004,145,38,Supplier_10,273.62,2025-06-28 20:06:46.324531
SKU_000341,Widget A,WH_003,925,26,Supplier_16,343.4,2025-07-01 04:06:46.324534
SKU_000342,Widget A,WH_003,726,99,Supplier_19,46.38,2025-06-26 18:06:46.324536
SKU_000343,Tool Y,WH_004,164,29,Supplier_1,465.15,2025-07-01 06:06:46.324539
SKU_000344,Tool Y,WH_001,110,34,Supplier_11,262.45,2025-06-26 10:06:46.324542
SKU_000345,Gadget X,WH_002,646,69,Supplier_15,324.5,2025-06-28 12:06:46.324545
SKU_000346,Widget B,WH_003,73,47,Supplier_7,93.23,2025-07-01 00:06:46.324547
SKU_000347,Gadget X,WH_004,975,72,Supplier_8,135.9,2025-06-28 14:06:46.324550
SKU_000348,Gadget X,WH_002,667,48,Supplier_16,64.9,2025-07-01 00:06:46.324553
SKU_000349,Widget B,WH_004,726,73,Supplier_18,135.68,2025-07-01 22:06:46.324556
SKU_000350,Widget A,WH_004,353,92,Supplier_11,248.74,2025-06-29 19:06:46.324558
SKU_000351,Device Z,WH_001,273,30,Supplier_1,417.65,2025-06-27 18:06:46.324561
SKU_000352,Widget B,WH_001,942,41,Supplier_16,269.19,2025-07-01 04:06:46.324564
SKU_000353,Device Z,WH_003,278,37,Supplier_4,126.01,2025-07-02 23:06:46.324566
SKU_000354,Widget A,WH_004,659,21,Supplier_6,27.09,2025-07-01 18:06:46.324570
SKU_000355,Widget B,WH_002,30,88,Supplier_11,312.88,2025-06-26 14:06:46.324575
SKU_000356,Tool Y,WH_003,525,94,Supplier_6,212.98,2025-06-28 02:06:46.324577
SKU_000357,Gadget X,WH_001,534,89,Supplier_10,492.26,2025-06-30 22:06:46.324580
SKU_000358,Widget B,WH_003,509,32,Supplier_6,390.98,2025-06-28 12:06:46.324583
SKU_000359,Widget B,WH_003,513,99,Supplier_10,405.14,2025-06-27 03:06:46.324586
SKU_000360,Widget A,WH_004,924,24,Supplier_5,11.06,2025-06-27 16:06:46.324588
SKU_000361,Tool Y,WH_002,177,21,Supplier_9,390.01,2025-06-29 05:06:46.324591
SKU_000362,Widget B,WH_001,328,13,Supplier_7,101.33,2025-07-03 01:06:46.324594
SKU_000363,Tool Y,WH_003,570,44,Supplier_17,294.97,2025-06-28 09:06:46.324596
SKU_000364,Device Z,WH_003,800,70,Supplier_12,226.47,2025-06-30 23:06:46.324599
SKU_000365,Widget B,WH_004,687,36,Supplier_11,287.94,2025-06-28 02:06:46.324602
SKU_000366,Tool Y,WH_003,171,42,Supplier_6,71.05,2025-06-29 10:06:46.324605
SKU_000367,Gadget X,WH_002,395,22,Supplier_11,231.16,2025-06-27 03:06:46.324607
SKU_000368,Widget A,WH_004,594,46,Supplier_11,23.29,2025-06-29 10:06:46.324610
SKU_000369,Tool Y,WH_001,937,53,Supplier_14,25.29,2025-06-26 09:06:46.324613
SKU_000370,Widget A,WH_003,979,11,Supplier_16,330.58,2025-06-26 21:06:46.324615
SKU_000371,Widget B,WH_003,996,47,Supplier_2,476.09,2025-06-30 12:06:46.324618
SKU_000372,Widget B,WH_004,734,46,Supplier_2,389.81,2025-07-01 05:06:46.324621
SKU_000373,Device Z,WH_003,34,68,Supplier_5,237.23,2025-07-02 22:06:46.324624
SKU_000374,Widget A,WH_001,296,78,Supplier_14,32.66,2025-06-27 03:06:46.324626
SKU_000375,Gadget X,WH_002,468,27,Supplier_10,27.28,2025-07-01 10:06:46.324629
SKU_000376,Gadget X,WH_002,950,57,Supplier_10,83.16,2025-06-29 16:06:46.324632
SKU_000377,Tool Y,WH_004,494,90,Supplier_18,488.03,2025-07-02 20:06:46.324634
SKU_000378,Gadget X,WH_003,621,75,Supplier_9,202.34,2025-06-28 03:06:46.324637
SKU_000379,Widget A,WH_004,234,58,Supplier_4,422.49,2025-06-29 05:06:46.324640
SKU_000380,Widget B,WH_004,908,67,Supplier_17,354.05,2025-06-28 11:06:46.324642
SKU_000381,Widget A,WH_004,38,44,Supplier_2,304.69,2025-06-30 06:06:46.324645
SKU_000382,Widget A,WH_004,218,87,Supplier_14,474.17,2025-06-30 12:06:46.324648
SKU_000383,Widget B,WH_004,216,85,Supplier_1,119.05,2025-06-28 08:06:46.324650
SKU_000384,Widget A,WH_003,705,67,Supplier_7,230.17,2025-06-30 03:06:46.324653
SKU_000385,Gadget X,WH_002,674,16,Supplier_4,433.04,2025-07-02 11:06:46.324656
SKU_000386,Tool Y,WH_002,627,18,Supplier_9,278.12,2025-06-26 14:06:46.324659
SKU_000387,Tool Y,WH_002,839,78,Supplier_3,126.99,2025-06-26 17:06:46.324661
SKU_000388,Widget A,WH_003,672,13,Supplier_5,108.41,2025-06-26 11:06:46.324664
SKU_000389,Widget B,WH_003,600,41,Supplier_10,377.68,2025-06-30 23:06:46.324667
SKU_000390,Device Z,WH_004,980,14,Supplier_10,11.33,2025-06-26 09:06:46.324669
SKU_000391,Widget A,WH_002,419,65,Supplier_4,457.53,2025-07-02 12:06:46.324672
SKU_000392,Widget A,WH_004,652,65,Supplier_17,14.12,2025-07-01 08:06:46.324675
SKU_000393,Device Z,WH_002,823,53,Supplier_17,317.34,2025-06-29 08:06:46.324677
SKU_000394,Tool Y,WH_001,173,81,Supplier_19,304.35,2025-06-29 13:06:46.324680
SKU_000395,Tool Y,WH_003,712,22,Supplier_6,291.31,2025-07-01 18:06:46.324683
SKU_000396,Device Z,WH_001,866,13,Supplier_1,239.8,2025-06-29 05:06:46.324686
SKU_000397,Widget B,WH_002,813,61,Supplier_14,426.95,2025-07-02 23:06:46.324688
SKU_000398,Widget A,WH_004,867,84,Supplier_13,331.37,2025-06-26 09:06:46.324691
SKU_000399,Gadget X,WH_003,112,24,Supplier_3,392.02,2025-06-30 23:06:46.324694
SKU_000400,Tool Y,WH_003,878,91,Supplier_2,62.18,2025-06-29 16:06:46.324697
SKU_000401,Tool Y,WH_004,939,93,Supplier_7,29.7,2025-06-27 08:06:46.324699
SKU_000402,Tool Y,WH_001,173,10,Supplier_12,19.12,2025-06-28 08:06:46.324702
SKU_000403,Widget B,WH_001,73,74,Supplier_2,77.87,2025-06-30 13:06:46.324705
SKU_000404,Device Z,WH_001,836,20,Supplier_11,335.17,2025-07-02 23:06:46.324708
SKU_000405,Widget B,WH_001,798,70,Supplier_16,249.54,2025-06-28 12:06:46.324710
SKU_000406,Tool Y,WH_003,636,97,Supplier_5,377.36,2025-06-30 19:06:46.324713
SKU_000407,Widget A,WH_002,535,93,Supplier_17,99.91,2025-06-29 16:06:46.324716
SKU_000408,Tool Y,WH_004,31,72,Supplier_3,186.65,2025-06-26 17:06:46.324718
SKU_000409,Widget A,WH_002,253,47,Supplier_14,444.81,2025-06-30 09:06:46.324721
SKU_000410,Widget A,WH_002,496,78,Supplier_16,468.18,2025-06-30 05:06:46.324724
SKU_000411,Tool Y,WH_001,112,54,Supplier_17,461.26,2025-06-27 04:06:46.324727
SKU_000412,Tool Y,WH_002,194,83,Supplier_19,410.06,2025-06-28 20:06:46.324729
SKU_000413,Widget A,WH_001,527,79,Supplier_4,345.68,2025-06-26 22:06:46.324732
SKU_000414,Widget B,WH_001,440,77,Supplier_9,457.27,2025-06-28 01:06:46.324735
SKU_000415,Widget B,WH_002,488,13,Supplier_11,358.52,2025-06-26 19:06:46.324737
SKU_000416,Widget B,WH_004,496,80,Supplier_5,477.2,2025-06-30 07:06:46.324740
SKU_000417,Gadget X,WH_002,723,57,Supplier_11,17.27,2025-06-28 00:06:46.324743
SKU_000418,Widget A,WH_002,619,18,Supplier_13,461.21,2025-07-03 00:06:46.324745
SKU_000419,Gadget X,WH_003,23,99,Supplier_2,280.09,2025-07-03 06:06:46.324748
SKU_000420,Gadget X,WH_001,289,56,Supplier_2,60.34,2025-06-28 16:06:46.324751
SKU_000421,Widget A,WH_003,895,94,Supplier_10,111.38,2025-07-01 04:06:46.324754
SKU_000422,Gadget X,WH_004,307,69,Supplier_13,426.82,2025-06-27 06:06:46.324756
SKU_000423,Widget A,WH_002,303,61,Supplier_5,255.53,2025-07-03 03:06:46.324759
SKU_000424,Device Z,WH_003,854,95,Supplier_11,491.49,2025-06-27 18:06:46.324762
SKU_000425,Device Z,WH_003,630,42,Supplier_15,63.18,2025-06-30 01:06:46.324764
SKU_000426,Widget A,WH_002,692,67,Supplier_5,209.19,2025-07-01 21:06:46.324767
SKU_000427,Widget A,WH_002,950,57,Supplier_5,169.28,2025-06-29 09:06:46.324770
SKU_000428,Widget A,WH_001,37,14,Supplier_7,260.49,2025-07-01 18:06:46.324773
SKU_000429,Widget B,WH_001,385,94,Supplier_10,318.55,2025-07-01 14:06:46.324775
SKU_000430,Widget A,WH_003,744,36,Supplier_2,332.51,2025-06-26 12:06:46.324778
SKU_000431,Tool Y,WH_002,580,50,Supplier_1,5.64,2025-06-26 21:06:46.324781
SKU_000432,Device Z,WH_001,81,10,Supplier_1,49.04,2025-07-01 07:06:46.324783
SKU_000433,Device Z,WH_001,117,60,Supplier_4,22.36,2025-07-01 18:06:46.324786
SKU_000434,Widget A,WH_004,820,25,Supplier_15,432.98,2025-06-27 23:06:46.324789
SKU_000435,Device Z,WH_003,49,41,Supplier_15,160.08,2025-06-28 04:06:46.324791
SKU_000436,Widget A,WH_003,668,56,Supplier_6,186.7,2025-06-26 12:06:46.324794
SKU_000437,Widget A,WH_003,73,32,Supplier_6,227.93,2025-06-29 04:06:46.324797
SKU_000438,Device Z,WH_002,694,24,Supplier_1,425.41,2025-06-28 14:06:46.324800
SKU_000439,Device Z,WH_004,105,35,Supplier_7,12.01,2025-07-02 14:06:46.324803
SKU_000440,Tool Y,WH_001,700,46,Supplier_5,63.72,2025-06-30 12:06:46.324805
SKU_000441,Gadget X,WH_004,817,98,Supplier_17,344.16,2025-07-01 13:06:46.324808
SKU_000442,Tool Y,WH_001,783,64,Supplier_7,482.13,2025-06-27 12:06:46.324811
SKU_000443,Tool Y,WH_001,598,11,Supplier_4,323.18,2025-06-27 03:06:46.324814
SKU_000444,Device Z,WH_004,861,85,Supplier_3,134.26,2025-06-27 18:06:46.324816
SKU_000445,Tool Y,WH_003,325,28,Supplier_12,262.33,2025-06-27 23:06:46.324823
SKU_000446,Device Z,WH_002,683,41,Supplier_15,487.62,2025-06-30 19:06:46.324826
SKU_000447,Widget B,WH_004,763,96,Supplier_9,266.4,2025-06-29 16:06:46.324829
SKU_000448,Widget A,WH_003,355,78,Supplier_12,189.89,2025-06-27 20:06:46.324831
SKU_000449,Gadget X,WH_003,467,64,Supplier_5,194.8,2025-06-27 05:06:46.324834
SKU_000450,Widget B,WH_002,655,98,Supplier_8,483.68,2025-06-28 03:06:46.324837
SKU_000451,Widget A,WH_002,283,65,Supplier_15,360.86,2025-07-01 03:06:46.324840
SKU_000452,Widget A,WH_003,184,38,Supplier_7,345.15,2025-06-30 05:06:46.324842
SKU_000453,Gadget X,WH_002,153,93,Supplier_19,119.87,2025-06-26 13:06:46.324845
SKU_000454,Tool Y,WH_003,853,45,Supplier_13,281.94,2025-06-27 09:06:46.324848
SKU_000455,Widget A,WH_001,117,80,Supplier_1,181.59,2025-07-01 00:06:46.324851
SKU_000456,Gadget X,WH_002,266,95,Supplier_11,123.9,2025-06-30 17:06:46.324854
SKU_000457,Device Z,WH_001,384,91,Supplier_13,448.3,2025-06-27 15:06:46.324857
SKU_000458,Widget A,WH_002,836,62,Supplier_2,194.66,2025-06-29 06:06:46.324860
SKU_000459,Widget A,WH_003,254,94,Supplier_19,144.98,2025-06-29 03:06:46.324863
SKU_000460,Tool Y,WH_003,240,95,Supplier_11,466.2,2025-06-29 06:06:46.324866
SKU_000461,Tool Y,WH_003,170,48,Supplier_1,102.69,2025-07-01 06:06:46.324868
SKU_000462,Device Z,WH_003,941,85,Supplier_1,374.02,2025-07-02 06:06:46.324871
SKU_000463,Widget A,WH_003,616,20,Supplier_8,328.11,2025-06-27 18:06:46.324874
SKU_000464,Tool Y,WH_003,547,85,Supplier_13,460.64,2025-06-29 14:06:46.324877
SKU_000465,Gadget X,WH_002,577,99,Supplier_8,416.86,2025-07-01 16:06:46.324880
SKU_000466,Widget A,WH_002,184,39,Supplier_2,354.12,2025-06-28 11:06:46.324883
SKU_000467,Gadget X,WH_001,901,88,Supplier_8,160.71,2025-06-28 03:06:46.324885
SKU_000468,Widget B,WH_004,701,81,Supplier_14,250.31,2025-06-29 08:06:46.324888
SKU_000469,Device Z,WH_002,666,62,Supplier_2,472.53,2025-06-28 08:06:46.324891
SKU_000470,Tool Y,WH_002,892,91,Supplier_13,16.49,2025-06-27 12:06:46.324894
SKU_000471,Widget B,WH_004,409,83,Supplier_5,398.19,2025-06-28 12:06:46.324897
SKU_000472,Tool Y,WH_004,738,17,Supplier_1,129.65,2025-06-30 15:06:46.324900
SKU_000473,Widget B,WH_001,652,29,Supplier_9,96.58,2025-06-27 22:06:46.324903
SKU_000474,Tool Y,WH_001,587,21,Supplier_10,119.95,2025-07-02 22:06:46.324906
SKU_000475,Device Z,WH_003,145,76,Supplier_11,34.58,2025-06-27 20:06:46.324909
SKU_000476,Widget A,WH_001,37,93,Supplier_18,496.03,2025-06-30 21:06:46.324912
SKU_000477,Gadget X,WH_001,489,59,Supplier_17,435.59,2025-06-27 23:06:46.324915
SKU_000478,Widget B,WH_004,261,21,Supplier_6,262.92,2025-06-29 13:06:46.324918
SKU_000479,Gadget X,WH_002,125,63,Supplier_11,358.98,2025-06-30 04:06:46.324920
SKU_000480,Gadget X,WH_003,603,97,Supplier_4,280.51,2025-06-29 01:06:46.324923
SKU_000481,Tool Y,WH_001,795,89,Supplier_1,406.73,2025-06-30 17:06:46.324926
SKU_000482,Widget A,WH_004,344,63,Supplier_1,423.16,2025-06-27 12:06:46.324929
SKU_000483,Tool Y,WH_003,260,83,Supplier_18,120.23,2025-07-01 03:06:46.324931
SKU_000484,Gadget X,WH_003,442,28,Supplier_5,232.58,2025-06-27 13:06:46.324934
SKU_000485,Device Z,WH_004,974,23,Supplier_16,319.25,2025-06-27 07:06:46.324937
SKU_000486,Widget A,WH_001,878,61,Supplier_2,489.33,2025-07-02 15:06:46.324939
SKU_000487,Widget A,WH_001,107,87,Supplier_9,342.93,2025-06-27 08:06:46.324942
SKU_000488,Gadget X,WH_001,968,31,Supplier_2,449.33,2025-06-26 10:06:46.324945
SKU_000489,Tool Y,WH_001,556,13,Supplier_5,423.83,2025-06-29 19:06:46.324948
SKU_000490,Device Z,WH_003,879,68,Supplier_17,293.12,2025-06-27 12:06:46.324950
SKU_000491,Widget B,WH_002,436,43,Supplier_19,447.36,2025-07-01 12:06:46.324953
SKU_000492,Tool Y,WH_003,513,73,Supplier_10,191.82,2025-06-28 01:06:46.324956
SKU_000493,Widget A,WH_003,944,27,Supplier_8,192.75,2025-06-29 03:06:46.324959
SKU_000494,Tool Y,WH_004,712,91,Supplier_11,391.58,2025-06-28 12:06:46.324961
SKU_000495,Widget B,WH_003,89,40,Supplier_13,71.6,2025-06-27 06:06:46.324964
SKU_000496,Device Z,WH_001,214,93,Supplier_13,156.38,2025-06-27 06:06:46.324967
SKU_000497,Device Z,WH_004,626,51,Supplier_9,306.24,2025-07-02 12:06:46.324969
SKU_000498,Widget B,WH_004,318,83,Supplier_5,212.93,2025-07-02 09:06:46.324972
SKU_000499,Widget B,WH_004,603,12,Supplier_18,470.66,2025-06-26 19:06:46.324975
SKU_000500,Gadget X,WH_004,837,94,Supplier_8,479.46,2025-07-01 09:06:46.324978
SKU_000501,Widget A,WH_004,697,64,Supplier_14,253.78,2025-06-26 14:06:46.324980
SKU_000502,Gadget X,WH_001,771,19,Supplier_2,271.84,2025-06-28 19:06:46.324983
SKU_000503,Tool Y,WH_002,669,80,Supplier_16,363.69,2025-06-30 22:06:46.324986
SKU_000504,Widget B,WH_002,56,31,Supplier_1,231.35,2025-07-02 16:06:46.324989
SKU_000505,Gadget X,WH_004,558,32,Supplier_13,99.1,2025-07-01 09:06:46.324991
SKU_000506,Widget A,WH_002,401,85,Supplier_18,374.75,2025-07-01 02:06:46.325011
SKU_000507,Widget A,WH_003,221,22,Supplier_1,370.2,2025-06-27 16:06:46.325015
SKU_000508,Widget B,WH_002,474,49,Supplier_7,126.27,2025-06-30 04:06:46.325020
SKU_000509,Gadget X,WH_003,107,22,Supplier_4,417.29,2025-07-02 19:06:46.325024
SKU_000510,Device Z,WH_001,862,60,Supplier_10,308.76,2025-06-26 23:06:46.325029
SKU_000511,Widget B,WH_004,811,73,Supplier_8,121.97,2025-06-29 20:06:46.325034
SKU_000512,Tool Y,WH_003,179,92,Supplier_3,327.76,2025-07-01 13:06:46.325039
SKU_000513,Gadget X,WH_001,176,94,Supplier_7,120.64,2025-06-27 14:06:46.325043
SKU_000514,Gadget X,WH_001,486,99,Supplier_16,136.29,2025-07-01 06:06:46.325047
SKU_000515,Widget B,WH_004,413,22,Supplier_10,424.76,2025-06-26 14:06:46.325052
SKU_000516,Gadget X,WH_002,691,38,Supplier_13,465.1,2025-06-30 17:06:46.325056
SKU_000517,Gadget X,WH_001,36,80,Supplier_1,132.16,2025-06-29 10:06:46.325058
SKU_000518,Tool Y,WH_002,574,56,Supplier_7,464.39,2025-06-27 07:06:46.325061
SKU_000519,Tool Y,WH_002,267,35,Supplier_10,123.21,2025-06-27 11:06:46.325064
SKU_000520,Device Z,WH_002,784,79,Supplier_12,63.05,2025-06-28 09:06:46.325067
SKU_000521,Tool Y,WH_003,801,32,Supplier_14,33.82,2025-07-01 08:06:46.325069
SKU_000522,Device Z,WH_002,923,84,Supplier_11,124.85,2025-06-27 08:06:46.325072
SKU_000523,Tool Y,WH_002,387,65,Supplier_17,195.7,2025-06-27 04:06:46.325075
SKU_000524,Device Z,WH_001,353,94,Supplier_9,464.14,2025-06-27 11:06:46.325078
SKU_000525,Tool Y,WH_004,813,28,Supplier_8,124.87,2025-07-03 06:06:46.325080
SKU_000526,Tool Y,WH_003,269,59,Supplier_10,185.91,2025-06-26 18:06:46.325083
SKU_000527,Widget B,WH_002,268,44,Supplier_4,368.41,2025-07-01 10:06:46.325086
SKU_000528,Tool Y,WH_004,441,58,Supplier_5,154.53,2025-07-02 16:06:46.325089
SKU_000529,Device Z,WH_002,304,55,Supplier_18,343.76,2025-06-30 00:06:46.325091
SKU_000530,Widget B,WH_002,245,79,Supplier_6,218.88,2025-07-02 06:06:46.325094
SKU_000531,Device Z,WH_001,177,62,Supplier_10,102.24,2025-06-30 10:06:46.325097
SKU_000532,Tool Y,WH_004,66,40,Supplier_18,368.36,2025-06-29 15:06:46.325099
SKU_000533,Tool Y,WH_001,276,93,Supplier_11,18.38,2025-06-27 23:06:46.325102
SKU_000534,Device Z,WH_001,207,31,Supplier_5,149.71,2025-06-30 01:06:46.325105
SKU_000535,Gadget X,WH_002,306,76,Supplier_3,181.31,2025-06-28 20:06:46.325108
SKU_000536,Widget B,WH_002,549,17,Supplier_18,231.82,2025-06-29 18:06:46.325110
SKU_000537,Widget B,WH_002,630,28,Supplier_4,341.54,2025-07-03 03:06:46.325113
SKU_000538,Tool Y,WH_004,537,40,Supplier_8,232.41,2025-06-29 04:06:46.325116
SKU_000539,Widget B,WH_004,517,41,Supplier_17,299.19,2025-06-27 07:06:46.325119
SKU_000540,Device Z,WH_004,273,88,Supplier_10,299.91,2025-07-01 02:06:46.325121
SKU_000541,Tool Y,WH_004,232,64,Supplier_19,189.77,2025-06-30 14:06:46.325124
SKU_000542,Widget B,WH_002,113,40,Supplier_1,467.32,2025-06-27 06:06:46.325127
SKU_000543,Widget A,WH_002,133,76,Supplier_2,478.15,2025-06-30 07:06:46.325129
SKU_000544,Widget B,WH_001,424,60,Supplier_11,293.02,2025-06-27 14:06:46.325132
SKU_000545,Device Z,WH_002,824,83,Supplier_15,40.49,2025-06-29 09:06:46.325135
SKU_000546,Widget B,WH_004,689,36,Supplier_1,248.11,2025-06-26 12:06:46.325138
SKU_000547,Gadget X,WH_003,24,57,Supplier_9,96.29,2025-06-29 19:06:46.325140
SKU_000548,Gadget X,WH_002,559,52,Supplier_8,244.19,2025-06-27 21:06:46.325143
SKU_000549,Tool Y,WH_004,279,60,Supplier_1,98.3,2025-07-02 20:06:46.325146
SKU_000550,Gadget X,WH_001,925,78,Supplier_10,353.41,2025-06-30 11:06:46.325149
SKU_000551,Device Z,WH_002,342,84,Supplier_17,44.81,2025-06-29 12:06:46.325151
SKU_000552,Widget A,WH_003,812,80,Supplier_18,476.89,2025-06-27 23:06:46.325154
SKU_000553,Widget A,WH_004,810,81,Supplier_16,101.71,2025-06-29 16:06:46.325157
SKU_000554,Tool Y,WH_002,71,90,Supplier_2,332.02,2025-06-26 17:06:46.325160
SKU_000555,Tool Y,WH_004,951,59,Supplier_17,458.9,2025-06-30 18:06:46.325162
SKU_000556,Gadget X,WH_003,200,70,Supplier_4,127.7,2025-06-30 21:06:46.325165
SKU_000557,Device Z,WH_003,325,50,Supplier_7,467.48,2025-06-26 23:06:46.325168
SKU_000558,Gadget X,WH_001,32,60,Supplier_9,197.39,2025-06-27 03:06:46.325171
SKU_000559,Device Z,WH_003,96,87,Supplier_3,480.46,2025-06-30 07:06:46.325173
SKU_000560,Device Z,WH_002,556,33,Supplier_5,485.83,2025-06-27 21:06:46.325176
SKU_000561,Widget A,WH_003,262,39,Supplier_18,98.1,2025-06-27 09:06:46.325179
SKU_000562,Device Z,WH_002,873,61,Supplier_17,416.39,2025-06-30 18:06:46.325182
SKU_000563,Widget B,WH_002,913,59,Supplier_7,100.74,2025-06-26 16:06:46.325184
SKU_000564,Device Z,WH_004,69,66,Supplier_14,117.09,2025-06-27 12:06:46.325187
SKU_000565,Widget A,WH_002,812,71,Supplier_15,46.64,2025-07-01 11:06:46.325190
SKU_000566,Gadget X,WH_002,292,88,Supplier_14,82.49,2025-06-27 12:06:46.325192
SKU_000567,Device Z,WH_001,916,62,Supplier_9,317.95,2025-07-02 00:06:46.325195
SKU_000568,Widget B,WH_004,729,77,Supplier_16,227.38,2025-06-28 06:06:46.325198
SKU_000569,Tool Y,WH_002,206,86,Supplier_19,396.52,2025-07-02 19:06:46.325201
SKU_000570,Gadget X,WH_001,171,78,Supplier_1,169.34,2025-07-03 01:06:46.325203
SKU_000571,Tool Y,WH_004,757,40,Supplier_8,484.47,2025-06-29 19:06:46.325206
